Data,ID_Transacao,Produto,Região,Quantidade,Preco_Unitario,Categoria,Receita_Total
2024-03-17,V-03-709357,Monitor 4K,Sul,7,2196.41,Eletrônicos,15374.87
2024-03-27,V-03-266007,Monitor 4K,Centro-Oeste,5,2450.03,Eletrônicos,12250.15
2024-03-09,V-03-737379,Mouse Óptico,Nordeste,7,1165.59,Periféricos,8159.13
2024-03-19,V-03-795123,Laptop X1,Nordeste,4,3386.49,Eletrônicos,13545.96
2024-03-16,V-03-627732,Teclado Mecânico,Centro-Oeste,4,2413.91,Periféricos,9655.64
2024-03-25,V-03-521821,Laptop X1,Sudeste,2,3223.59,Eletrônicos,6447.18
2024-03-13,V-03-408818,Webcam HD,Nordeste,3,65.04,Acessórios,195.12
2024-03-26,V-03-907431,Laptop X1,Sul,9,1816.56,Eletrônicos,16349.04
2024-03-01,V-03-280820,Laptop X1,Sudeste,2,182.46,Eletrônicos,364.92
2024-03-30,V-03-983736,HD Externo 2TB,Norte,5,183.63,Acessórios,918.15
2024-03-12,V-03-407387,Webcam HD,Nordeste,8,2032.72,Acessórios,16261.76
2024-03-17,V-03-608682,Fones Bluetooth,Sudeste,7,2606.25,Acessórios,18243.75
2024-03-07,V-03-881750,HD Externo 2TB,Sudeste,5,1283.68,Acessórios,6418.4
2024-03-03,V-03-206289,Monitor 4K,Sul,9,474.96,Eletrônicos,4274.64
2024-03-21,V-03-458260,Monitor 4K,Centro-Oeste,1,1770.17,Eletrônicos,1770.17
2024-03-02,V-03-780522,Laptop X1,Nordeste,10,1315.66,Eletrônicos,13156.6
2024-03-23,V-03-781910,Webcam HD,Sudeste,10,2390.26,Acessórios,23902.6
2024-03-23,V-03-107615,Monitor 4K,Sul,4,464.85,Eletrônicos,1859.4
2024-03-06,V-03-769847,HD Externo 2TB,Sudeste,4,3007.61,Acessórios,12030.44
2024-03-20,V-03-172462,Fones Bluetooth,Sudeste,1,689.14,Acessórios,689.14
2024-03-12,V-03-927552,Fones Bluetooth,Sul,1,1806.16,Acessórios,1806.16
2024-03-28,V-03-313377,Fones Bluetooth,Nordeste,9,3207.43,Acessórios,28866.87
2024-03-13,V-03-827044,Fones Bluetooth,Nordeste,8,1912.82,Acessórios,15302.56
2024-03-06,V-03-932660,Mouse Óptico,Centro-Oeste,10,1893.42,Periféricos,18934.2
2024-03-27,V-03-294630,HD Externo 2TB,Sul,6,1093.02,Acessórios,6558.12
2024-03-27,V-03-490982,HD Externo 2TB,Sudeste,5,3026.78,Acessórios,15133.9
2024-03-11,V-03-109696,Teclado Mecânico,Centro-Oeste,3,2775.43,Periféricos,8326.29
2024-03-06,V-03-841947,Monitor 4K,Centro-Oeste,6,1376.57,Eletrônicos,8259.42
2024-03-16,V-03-702989,Webcam HD,Centro-Oeste,9,2731.88,Acessórios,24586.92
2024-03-12,V-03-626328,Mouse Óptico,Nordeste,2,2218.62,Periféricos,4437.24
2024-03-03,V-03-529788,Fones Bluetooth,Centro-Oeste,1,2046.16,Acessórios,2046.16
2024-03-01,V-03-722616,Fones Bluetooth,Sudeste,8,1387.96,Acessórios,11103.68
2024-03-23,V-03-248693,Laptop X1,Nordeste,2,2123.92,Eletrônicos,4247.84
2024-03-31,V-03-110659,Laptop X1,Sudeste,2,1079.34,Eletrônicos,2158.68
2024-03-03,V-03-314578,Teclado Mecânico,Sudeste,4,2279.22,Periféricos,9116.88
2024-03-06,V-03-912542,Teclado Mecânico,Sul,5,2187.18,Periféricos,10935.9
2024-03-26,V-03-558944,Monitor 4K,Sudeste,3,1646.09,Eletrônicos,4938.27
2024-03-23,V-03-213963,HD Externo 2TB,Sul,10,403.13,Acessórios,4031.3
2024-03-26,V-03-183484,Teclado Mecânico,Sul,7,3437.72,Periféricos,24064.04
2024-03-10,V-03-688339,HD Externo 2TB,Sudeste,3,1735.84,Acessórios,5207.52
2024-03-13,V-03-702765,Teclado Mecânico,Sul,9,1179.67,Periféricos,10617.03
2024-03-20,V-03-591752,Laptop X1,Nordeste,4,1946.53,Eletrônicos,7786.12
2024-03-29,V-03-416409,Fones Bluetooth,Nordeste,5,2676.94,Acessórios,13384.7
2024-03-18,V-03-776534,Fones Bluetooth,Nordeste,8,544.97,Acessórios,4359.76
2024-03-13,V-03-165613,HD Externo 2TB,Sudeste,10,2821.62,Acessórios,28216.2
2024-03-29,V-03-195837,HD Externo 2TB,Centro-Oeste,5,1276.22,Acessórios,6381.1
2024-03-27,V-03-921159,Teclado Mecânico,Sudeste,9,132.49,Periféricos,1192.41
2024-03-22,V-03-277240,Fones Bluetooth,Sudeste,10,3269.03,Acessórios,32690.3
2024-03-10,V-03-726383,Teclado Mecânico,Sudeste,5,471.49,Periféricos,2357.45
2024-03-07,V-03-438750,Teclado Mecânico,Sudeste,2,903.4,Periféricos,1806.8
2024-03-24,V-03-714147,Laptop X1,Sudeste,1,23.92,Eletrônicos,23.92
2024-03-08,V-03-140453,Laptop X1,Sudeste,10,922.33,Eletrônicos,9223.3
2024-03-04,V-03-678253,Webcam HD,Sudeste,4,2533.94,Acessórios,10135.76
2024-03-12,V-03-746759,Laptop X1,Nordeste,4,472.79,Eletrônicos,1891.16
2024-03-11,V-03-917934,Laptop X1,Sul,10,3065.85,Eletrônicos,30658.5
2024-03-25,V-03-105388,HD Externo 2TB,Sudeste,10,2450.26,Acessórios,24502.6
2024-03-13,V-03-355084,Teclado Mecânico,Centro-Oeste,6,3322.92,Periféricos,19937.52
2024-03-14,V-03-586714,Monitor 4K,Sul,8,705.14,Eletrônicos,5641.12
2024-03-29,V-03-187013,Laptop X1,Sul,1,836.65,Eletrônicos,836.65
2024-03-12,V-03-811457,Monitor 4K,Nordeste,9,3252.53,Eletrônicos,29272.77
2024-03-27,V-03-233315,Fones Bluetooth,Sul,9,2286.9,Acessórios,20582.1
2024-03-26,V-03-255727,Teclado Mecânico,Sul,10,530.7,Periféricos,5307.0
2024-03-04,V-03-352118,Monitor 4K,Centro-Oeste,5,997.86,Eletrônicos,4989.3
2024-03-28,V-03-287440,HD Externo 2TB,Centro-Oeste,3,2689.47,Acessórios,8068.41
2024-03-15,V-03-722499,Laptop X1,Norte,3,390.97,Eletrônicos,1172.91
2024-03-16,V-03-372050,Mouse Óptico,Norte,3,2128.98,Periféricos,6386.94
2024-03-28,V-03-887839,Teclado Mecânico,Sudeste,7,2178.06,Periféricos,15246.42
2024-03-20,V-03-596622,Webcam HD,Norte,4,2138.52,Acessórios,8554.08
2024-03-05,V-03-854158,Mouse Óptico,Sudeste,3,2049.91,Periféricos,6149.73
2024-03-15,V-03-242811,Teclado Mecânico,Sul,8,3325.53,Periféricos,26604.24
2024-03-17,V-03-692562,Monitor 4K,Sudeste,10,2492.53,Eletrônicos,24925.3
2024-03-06,V-03-469256,Webcam HD,Norte,2,1501.58,Acessórios,3003.16
2024-03-24,V-03-505321,Monitor 4K,Sul,1,1076.49,Eletrônicos,1076.49
2024-03-26,V-03-987817,Fones Bluetooth,Sul,1,1205.54,Acessórios,1205.54
2024-03-22,V-03-735994,Laptop X1,Sudeste,6,1048.78,Eletrônicos,6292.68
2024-03-07,V-03-824528,Fones Bluetooth,Centro-Oeste,9,916.73,Acessórios,8250.57
2024-03-18,V-03-837709,Webcam HD,Sudeste,1,930.48,Acessórios,930.48
2024-03-20,V-03-980602,Mouse Óptico,Sudeste,4,881.25,Periféricos,3525.0
2024-03-17,V-03-482042,Mouse Óptico,Sudeste,5,2431.25,Periféricos,12156.25
2024-03-11,V-03-108670,Fones Bluetooth,Sul,8,1715.01,Acessórios,13720.08
2024-03-21,V-03-212420,Mouse Óptico,Sudeste,6,2525.94,Periféricos,15155.64
2024-03-03,V-03-742952,Monitor 4K,Sul,2,602.97,Eletrônicos,1205.94
2024-03-16,V-03-388017,Fones Bluetooth,Sudeste,8,3005.41,Acessórios,24043.28
2024-03-01,V-03-582948,Laptop X1,Sudeste,10,1942.12,Eletrônicos,19421.2
