Data,ID_Transacao,Produto,Região,Quantidade,Preco_Unitario,Categoria,Receita_Total
2024-11-04,V-11-325306,Webcam HD,Sul,1,2478.75,Acessórios,2478.75
2024-11-22,V-11-485221,Fones Bluetooth,Sul,6,925.45,Acessórios,5552.7
2024-11-20,V-11-213284,Mouse Óptico,Sudeste,9,3246.3,Periféricos,29216.7
2024-11-22,V-11-968400,Laptop X1,Sul,4,1799.1,Eletrônicos,7196.4
2024-11-29,V-11-432251,Monitor 4K,Sul,4,3118.49,Eletrônicos,12473.96
2024-11-01,V-11-225788,Mouse Óptico,Sudeste,9,1286.27,Periféricos,11576.43
2024-11-30,V-11-377367,Mouse Óptico,Sudeste,4,950.22,Periféricos,3800.88
2024-11-06,V-11-194998,Laptop X1,Norte,2,2976.98,Eletrônicos,5953.96
2024-11-05,V-11-406101,Fones Bluetooth,Sul,3,269.55,Acessórios,808.65
2024-11-19,V-11-515153,Fones Bluetooth,Nordeste,3,413.49,Acessórios,1240.47
2024-11-25,V-11-649164,Webcam HD,Sul,3,409.47,Acessórios,1228.41
2024-11-07,V-11-561845,Laptop X1,Nordeste,5,463.59,Eletrônicos,2317.95
2024-11-20,V-11-301701,Monitor 4K,Centro-Oeste,10,3215.47,Eletrônicos,32154.7
2024-11-04,V-11-962430,Mouse Óptico,Sudeste,7,3044.25,Periféricos,21309.75
2024-11-11,V-11-897919,Mouse Óptico,Sudeste,5,3332.09,Periféricos,16660.45
2024-11-10,V-11-471785,Laptop X1,Sudeste,5,1941.46,Eletrônicos,9707.3
2024-11-14,V-11-609522,Monitor 4K,Sul,7,1883.66,Eletrônicos,13185.62
2024-11-06,V-11-976214,Monitor 4K,Sul,1,1891.75,Eletrônicos,1891.75
2024-11-15,V-11-163616,Mouse Óptico,Centro-Oeste,8,1044.43,Periféricos,8355.44
2024-11-02,V-11-712073,Webcam HD,Sul,7,2156.71,Acessórios,15096.97
2024-11-08,V-11-341670,Fones Bluetooth,Sudeste,8,2818.21,Acessórios,22545.68
2024-11-04,V-11-878059,Laptop X1,Centro-Oeste,8,1129.1,Eletrônicos,9032.8
2024-11-10,V-11-393809,Webcam HD,Sul,1,3314.84,Acessórios,3314.84
2024-11-07,V-11-601096,Laptop X1,Sudeste,3,838.5,Eletrônicos,2515.5
2024-11-19,V-11-817768,Mouse Óptico,Norte,5,2512.6,Periféricos,12563.0
2024-11-01,V-11-167330,Webcam HD,Sudeste,9,1747.18,Acessórios,15724.62
2024-11-23,V-11-854896,Laptop X1,Sudeste,7,906.57,Eletrônicos,6345.99
2024-11-12,V-11-839699,Webcam HD,Sudeste,1,2936.55,Acessórios,2936.55
2024-11-26,V-11-975184,Mouse Óptico,Centro-Oeste,7,2309.28,Periféricos,16164.96
2024-11-22,V-11-177463,Fones Bluetooth,Centro-Oeste,2,2650.42,Acessórios,5300.84
2024-11-21,V-11-404065,Teclado Mecânico,Nordeste,6,1421.77,Periféricos,8530.62
2024-11-12,V-11-631404,Laptop X1,Sul,9,1971.65,Eletrônicos,17744.85
2024-11-23,V-11-118897,Mouse Óptico,Nordeste,2,2129.7,Periféricos,4259.4
2024-11-09,V-11-683140,Teclado Mecânico,Sudeste,4,2898.97,Periféricos,11595.88
2024-11-01,V-11-916980,Teclado Mecânico,Sudeste,4,2303.56,Periféricos,9214.24
2024-11-08,V-11-619418,Fones Bluetooth,Sudeste,4,1503.75,Acessórios,6015.0
2024-11-10,V-11-168671,Fones Bluetooth,Sudeste,4,705.13,Acessórios,2820.52
2024-11-30,V-11-645468,Monitor 4K,Norte,4,2178.82,Eletrônicos,8715.28
2024-11-16,V-11-832101,Monitor 4K,Sudeste,4,736.46,Eletrônicos,2945.84
2024-11-08,V-11-583770,Monitor 4K,Centro-Oeste,7,1101.89,Eletrônicos,7713.23
2024-11-11,V-11-927339,Fones Bluetooth,Sudeste,10,3169.24,Acessórios,31692.4
2024-11-06,V-11-149565,Monitor 4K,Nordeste,6,1882.19,Eletrônicos,11293.14
2024-11-07,V-11-430870,Teclado Mecânico,Nordeste,8,2595.81,Periféricos,20766.48
2024-11-03,V-11-714068,Monitor 4K,Centro-Oeste,5,1989.69,Eletrônicos,9948.45
2024-11-21,V-11-817959,Laptop X1,Sul,6,286.16,Eletrônicos,1716.96
2024-11-17,V-11-670176,Laptop X1,Sudeste,3,1122.15,Eletrônicos,3366.45
2024-11-24,V-11-303612,Webcam HD,Nordeste,7,2939.91,Acessórios,20579.37
2024-11-04,V-11-975714,HD Externo 2TB,Centro-Oeste,6,98.39,Acessórios,590.34
2024-11-15,V-11-792573,Fones Bluetooth,Centro-Oeste,1,3411.95,Acessórios,3411.95
2024-11-03,V-11-774277,Laptop X1,Sudeste,4,1805.82,Eletrônicos,7223.28
2024-11-17,V-11-649537,Monitor 4K,Sul,1,1584.52,Eletrônicos,1584.52
2024-11-27,V-11-850076,Laptop X1,Norte,10,3246.96,Eletrônicos,32469.6
2024-11-03,V-11-809425,HD Externo 2TB,Nordeste,3,1844.35,Acessórios,5533.05
2024-11-30,V-11-979784,Mouse Óptico,Sudeste,4,3007.0,Periféricos,12028.0
2024-11-21,V-11-982960,Monitor 4K,Sul,5,2290.04,Eletrônicos,11450.2
2024-11-12,V-11-703734,Fones Bluetooth,Nordeste,6,2434.21,Acessórios,14605.26
2024-11-14,V-11-103901,Webcam HD,Sudeste,5,2659.49,Acessórios,13297.45
2024-11-07,V-11-412306,HD Externo 2TB,Sul,7,2791.05,Acessórios,19537.35
2024-11-29,V-11-892912,Mouse Óptico,Sudeste,10,495.43,Periféricos,4954.3
2024-11-09,V-11-798823,Laptop X1,Sul,5,546.77,Eletrônicos,2733.85
2024-11-19,V-11-804603,Webcam HD,Sudeste,9,2032.37,Acessórios,18291.33
2024-11-13,V-11-156649,Laptop X1,Sudeste,3,371.1,Eletrônicos,1113.3
2024-11-25,V-11-485572,Fones Bluetooth,Sudeste,10,2715.27,Acessórios,27152.7
2024-11-28,V-11-321841,Teclado Mecânico,Sul,6,2042.9,Periféricos,12257.4
2024-11-01,V-11-907446,Teclado Mecânico,Sul,8,1433.15,Periféricos,11465.2
2024-11-15,V-11-610506,Webcam HD,Sul,2,2876.99,Acessórios,5753.98
2024-11-08,V-11-278455,HD Externo 2TB,Centro-Oeste,3,3163.06,Acessórios,9489.18
2024-11-25,V-11-586981,Webcam HD,Sudeste,2,1974.77,Acessórios,3949.54
2024-11-07,V-11-377728,Webcam HD,Centro-Oeste,6,3139.45,Acessórios,18836.7
2024-11-25,V-11-258286,Webcam HD,Sudeste,2,975.4,Acessórios,1950.8
2024-11-24,V-11-128725,Monitor 4K,Nordeste,6,643.69,Eletrônicos,3862.14
2024-11-23,V-11-120948,Mouse Óptico,Centro-Oeste,2,397.32,Periféricos,794.64
2024-11-11,V-11-366074,Webcam HD,Sul,2,984.98,Acessórios,1969.96
2024-11-23,V-11-983594,Teclado Mecânico,Sul,10,846.02,Periféricos,8460.2
2024-11-05,V-11-575482,Teclado Mecânico,Sudeste,9,1959.81,Periféricos,17638.29
2024-11-25,V-11-716724,Mouse Óptico,Nordeste,8,851.25,Periféricos,6810.0
2024-11-29,V-11-332675,Laptop X1,Centro-Oeste,10,62.69,Eletrônicos,626.9
2024-11-30,V-11-468775,HD Externo 2TB,Sul,10,427.32,Acessórios,4273.2
2024-11-01,V-11-680451,Mouse Óptico,Sudeste,2,1436.58,Periféricos,2873.16
2024-11-22,V-11-171132,Laptop X1,Nordeste,8,2850.56,Eletrônicos,22804.48
2024-11-04,V-11-488454,Teclado Mecânico,Sudeste,3,2845.0,Periféricos,8535.0
2024-11-29,V-11-108033,Monitor 4K,Sul,10,933.68,Eletrônicos,9336.8
2024-11-17,V-11-623949,Fones Bluetooth,Sudeste,9,1654.83,Acessórios,14893.47
2024-11-07,V-11-152868,Laptop X1,Sul,6,401.45,Eletrônicos,2408.7
2024-11-19,V-11-867726,Laptop X1,Centro-Oeste,4,1817.56,Eletrônicos,7270.24
2024-11-14,V-11-869835,Monitor 4K,Centro-Oeste,2,1554.98,Eletrônicos,3109.96
2024-11-22,V-11-439878,HD Externo 2TB,Norte,10,653.55,Acessórios,6535.5
2024-11-16,V-11-988076,Teclado Mecânico,Sudeste,7,1820.85,Periféricos,12745.95
2024-11-26,V-11-191830,Webcam HD,Sul,9,3195.91,Acessórios,28763.19
2024-11-02,V-11-834119,Teclado Mecânico,Norte,9,2578.87,Periféricos,23209.83
2024-11-02,V-11-767773,Webcam HD,Norte,8,101.72,Acessórios,813.76
2024-11-09,V-11-856754,Fones Bluetooth,Sudeste,9,251.3,Acessórios,2261.7
2024-11-09,V-11-460533,Monitor 4K,Norte,3,146.16,Eletrônicos,438.48
2024-11-26,V-11-361529,Fones Bluetooth,Norte,8,2833.32,Acessórios,22666.56
2024-11-11,V-11-139584,Mouse Óptico,Sul,2,1812.69,Periféricos,3625.38
2024-11-19,V-11-123563,Mouse Óptico,Sudeste,9,1485.21,Periféricos,13366.89
2024-11-13,V-11-743833,Fones Bluetooth,Norte,9,558.91,Acessórios,5030.19
2024-11-04,V-11-693709,Fones Bluetooth,Sudeste,7,328.31,Acessórios,2298.17
2024-11-03,V-11-642076,Laptop X1,Centro-Oeste,2,505.05,Eletrônicos,1010.1
2024-11-06,V-11-251481,Monitor 4K,Sul,7,331.38,Eletrônicos,2319.66
2024-11-08,V-11-143440,Laptop X1,Sudeste,9,760.85,Eletrônicos,6847.65
2024-11-27,V-11-607490,Fones Bluetooth,Sul,5,1014.04,Acessórios,5070.2
2024-11-21,V-11-546239,Fones Bluetooth,Sudeste,3,1432.81,Acessórios,4298.43
2024-11-24,V-11-280890,Webcam HD,Centro-Oeste,3,3027.06,Acessórios,9081.18
2024-11-02,V-11-644923,HD Externo 2TB,Sul,1,1180.24,Acessórios,1180.24
2024-11-25,V-11-363391,Laptop X1,Centro-Oeste,8,1708.89,Eletrônicos,13671.12
2024-11-29,V-11-225127,Mouse Óptico,Centro-Oeste,2,1890.07,Periféricos,3780.14
2024-11-02,V-11-414494,Mouse Óptico,Sul,10,2915.7,Periféricos,29157.0
2024-11-02,V-11-391052,Mouse Óptico,Norte,9,1473.74,Periféricos,13263.66
2024-11-20,V-11-334668,Monitor 4K,Centro-Oeste,4,1435.31,Eletrônicos,5741.24
2024-11-24,V-11-844831,Fones Bluetooth,Centro-Oeste,6,1942.25,Acessórios,11653.5
2024-11-07,V-11-644630,HD Externo 2TB,Centro-Oeste,2,2909.36,Acessórios,5818.72
2024-11-21,V-11-199606,Webcam HD,Norte,7,1451.0,Acessórios,10157.0
2024-11-10,V-11-504788,Mouse Óptico,Sul,9,1541.89,Periféricos,13877.01
2024-11-04,V-11-138858,Laptop X1,Sudeste,1,2961.52,Eletrônicos,2961.52
2024-11-24,V-11-625004,Teclado Mecânico,Sudeste,5,2698.36,Periféricos,13491.8
2024-11-10,V-11-334047,Laptop X1,Sudeste,2,1247.9,Eletrônicos,2495.8
2024-11-06,V-11-146912,Fones Bluetooth,Sudeste,7,2534.57,Acessórios,17741.99
2024-11-09,V-11-450860,HD Externo 2TB,Sudeste,7,2035.78,Acessórios,14250.46
2024-11-05,V-11-888325,Webcam HD,Sul,6,2845.91,Acessórios,17075.46
2024-11-08,V-11-355389,Fones Bluetooth,Norte,9,2033.05,Acessórios,18297.45
2024-11-01,V-11-151297,Mouse Óptico,Sudeste,2,295.8,Periféricos,591.6
2024-11-08,V-11-117082,Webcam HD,Norte,5,2416.63,Acessórios,12083.15
2024-11-13,V-11-211943,Mouse Óptico,Centro-Oeste,7,1600.5,Periféricos,11203.5
2024-11-13,V-11-169887,Fones Bluetooth,Nordeste,6,1838.37,Acessórios,11030.22
2024-11-20,V-11-655009,HD Externo 2TB,Norte,4,681.12,Acessórios,2724.48
2024-11-17,V-11-184085,Webcam HD,Norte,3,2839.53,Acessórios,8518.59
2024-11-20,V-11-665307,Teclado Mecânico,Sudeste,6,1264.39,Periféricos,7586.34
2024-11-26,V-11-815921,HD Externo 2TB,Sul,7,2467.68,Acessórios,17273.76
2024-11-15,V-11-220500,Monitor 4K,Nordeste,2,1333.49,Eletrônicos,2666.98
2024-11-22,V-11-389393,Fones Bluetooth,Sudeste,5,943.41,Acessórios,4717.05
2024-11-21,V-11-239628,Fones Bluetooth,Nordeste,5,1599.43,Acessórios,7997.15
2024-11-01,V-11-733237,Mouse Óptico,Sudeste,9,939.28,Periféricos,8453.52
2024-11-19,V-11-194258,Fones Bluetooth,Centro-Oeste,10,2397.88,Acessórios,23978.8
2024-11-09,V-11-526680,Monitor 4K,Norte,6,581.19,Eletrônicos,3487.14
2024-11-23,V-11-454116,Laptop X1,Centro-Oeste,6,1115.75,Eletrônicos,6694.5
2024-11-07,V-11-605814,Mouse Óptico,Centro-Oeste,6,3424.82,Periféricos,20548.92
2024-11-01,V-11-701544,Mouse Óptico,Sudeste,10,2783.61,Periféricos,27836.1
2024-11-13,V-11-268682,Mouse Óptico,Norte,3,3268.79,Periféricos,9806.37
2024-11-14,V-11-566372,Mouse Óptico,Sudeste,5,410.36,Periféricos,2051.8
2024-11-22,V-11-671800,Teclado Mecânico,Centro-Oeste,7,599.23,Periféricos,4194.61
2024-11-29,V-11-996801,Laptop X1,Sudeste,1,1218.9,Eletrônicos,1218.9
2024-11-28,V-11-206113,Laptop X1,Norte,4,217.18,Eletrônicos,868.72
2024-11-30,V-11-840336,Teclado Mecânico,Sul,5,3367.19,Periféricos,16835.95
2024-11-11,V-11-744173,Mouse Óptico,Sudeste,6,2567.09,Periféricos,15402.54
2024-11-28,V-11-163467,Teclado Mecânico,Sudeste,2,1408.95,Periféricos,2817.9
2024-11-17,V-11-930543,Mouse Óptico,Sudeste,3,127.71,Periféricos,383.13
2024-11-02,V-11-982654,Fones Bluetooth,Sul,9,3153.31,Acessórios,28379.79
2024-11-01,V-11-897875,Mouse Óptico,Sudeste,9,1987.0,Periféricos,17883.0
2024-11-06,V-11-307324,Laptop X1,Sudeste,6,2957.19,Eletrônicos,17743.14
2024-11-13,V-11-592499,Monitor 4K,Norte,5,427.08,Eletrônicos,2135.4
2024-11-02,V-11-399686,Teclado Mecânico,Sudeste,6,58.34,Periféricos,350.04
2024-11-16,V-11-544737,Webcam HD,Centro-Oeste,7,384.89,Acessórios,2694.23
2024-11-13,V-11-455099,Webcam HD,Sudeste,10,2927.73,Acessórios,29277.3
2024-11-18,V-11-655096,Mouse Óptico,Norte,2,389.0,Periféricos,778.0
2024-11-20,V-11-560381,Fones Bluetooth,Sul,7,1034.05,Acessórios,7238.35
2024-11-14,V-11-219654,Teclado Mecânico,Nordeste,3,1057.95,Periféricos,3173.85
2024-11-29,V-11-526420,Mouse Óptico,Sudeste,4,2601.69,Periféricos,10406.76
2024-11-21,V-11-889865,Mouse Óptico,Sudeste,5,1565.19,Periféricos,7825.95
2024-11-03,V-11-614951,Teclado Mecânico,Sul,3,1689.03,Periféricos,5067.09
2024-11-23,V-11-814350,Fones Bluetooth,Sudeste,2,1709.88,Acessórios,3419.76
2024-11-29,V-11-999515,Fones Bluetooth,Sudeste,1,997.98,Acessórios,997.98
2024-11-29,V-11-626703,Laptop X1,Sul,4,2799.75,Eletrônicos,11199.0
2024-11-12,V-11-394297,Monitor 4K,Sudeste,3,556.36,Eletrônicos,1669.08
2024-11-06,V-11-254673,Laptop X1,Norte,5,2563.23,Eletrônicos,12816.15
2024-11-11,V-11-241527,Monitor 4K,Sul,7,2869.66,Eletrônicos,20087.62
