Data,ID_Transacao,Produto,Região,Quantidade,Preco_Unitario,Categoria,Receita_Total
2024-01-30,V-01-153641,Monitor 4K,Sudeste,1,2156.4,Eletrônicos,2156.4
2024-01-07,V-01-769265,Fones Bluetooth,Sudeste,8,3355.36,Acessórios,26842.88
2024-01-07,V-01-423096,Laptop X1,Sudeste,2,344.8,Eletrônicos,689.6
2024-01-05,V-01-522395,Laptop X1,Centro-Oeste,3,366.96,Eletrônicos,1100.88
2024-01-09,V-01-234439,Monitor 4K,Sudeste,9,2866.27,Eletrônicos,25796.43
2024-01-24,V-01-394568,Monitor 4K,Sudeste,7,2287.7,Eletrônicos,16013.9
2024-01-08,V-01-952103,Mouse Óptico,Sudeste,10,963.58,Periféricos,9635.8
2024-01-25,V-01-762573,Monitor 4K,Centro-Oeste,3,2773.36,Eletrônicos,8320.08
2024-01-02,V-01-269541,Teclado Mecânico,Sul,6,1013.21,Periféricos,6079.26
2024-01-02,V-01-811842,Laptop X1,Sudeste,6,1234.52,Eletrônicos,7407.12
2024-01-22,V-01-749273,HD Externo 2TB,Sudeste,5,3259.32,Acessórios,16296.6
2024-01-31,V-01-822522,Monitor 4K,Nordeste,7,1800.42,Eletrônicos,12602.94
2024-01-27,V-01-169809,Fones Bluetooth,Centro-Oeste,3,3265.95,Acessórios,9797.85
2024-01-22,V-01-437463,Fones Bluetooth,Centro-Oeste,4,1481.42,Acessórios,5925.68
2024-01-14,V-01-668223,Laptop X1,Centro-Oeste,7,900.57,Eletrônicos,6303.99
2024-01-23,V-01-722554,Fones Bluetooth,Sudeste,2,949.16,Acessórios,1898.32
2024-01-02,V-01-434271,Webcam HD,Sul,10,403.1,Acessórios,4031.0
2024-01-24,V-01-784599,Laptop X1,Sudeste,6,3408.27,Eletrônicos,20449.62
2024-01-23,V-01-751564,Monitor 4K,Sudeste,3,2946.23,Eletrônicos,8838.69
2024-01-23,V-01-957583,Teclado Mecânico,Sul,7,1979.49,Periféricos,13856.43
2024-01-24,V-01-402740,Teclado Mecânico,Centro-Oeste,7,3299.8,Periféricos,23098.6
2024-01-28,V-01-117099,Webcam HD,Centro-Oeste,6,64.24,Acessórios,385.44
2024-01-21,V-01-135848,Teclado Mecânico,Norte,2,1024.15,Periféricos,2048.3
2024-01-26,V-01-934331,Fones Bluetooth,Norte,4,721.22,Acessórios,2884.88
2024-01-11,V-01-315576,Webcam HD,Norte,4,248.01,Acessórios,992.04
2024-01-12,V-01-222842,Webcam HD,Centro-Oeste,3,829.86,Acessórios,2489.58
2024-01-27,V-01-304288,Laptop X1,Centro-Oeste,8,2956.49,Eletrônicos,23651.92
2024-01-16,V-01-116883,Mouse Óptico,Sudeste,6,2796.38,Periféricos,16778.28
2024-01-21,V-01-273869,Fones Bluetooth,Sudeste,3,2405.37,Acessórios,7216.11
2024-01-15,V-01-178926,Laptop X1,Norte,3,1831.1,Eletrônicos,5493.3
2024-01-19,V-01-281864,Laptop X1,Sul,10,2909.09,Eletrônicos,29090.9
2024-01-26,V-01-689710,Laptop X1,Sudeste,7,1468.55,Eletrônicos,10279.85
2024-01-18,V-01-221311,Fones Bluetooth,Sul,5,856.53,Acessórios,4282.65
2024-01-05,V-01-999424,Laptop X1,Sul,6,2632.55,Eletrônicos,15795.3
2024-01-08,V-01-924777,Mouse Óptico,Sudeste,1,2922.34,Periféricos,2922.34
2024-01-16,V-01-265346,Teclado Mecânico,Sudeste,8,2910.41,Periféricos,23283.28
2024-01-15,V-01-549831,HD Externo 2TB,Sul,10,1351.48,Acessórios,13514.8
2024-01-26,V-01-831906,Monitor 4K,Nordeste,7,299.96,Eletrônicos,2099.72
2024-01-24,V-01-386296,Fones Bluetooth,Sudeste,3,1601.68,Acessórios,4805.04
2024-01-22,V-01-496210,Monitor 4K,Sudeste,9,224.79,Eletrônicos,2023.11
2024-01-12,V-01-966417,Teclado Mecânico,Sul,1,2690.71,Periféricos,2690.71
2024-01-20,V-01-492836,Laptop X1,Centro-Oeste,4,2905.77,Eletrônicos,11623.08
2024-01-27,V-01-360336,Teclado Mecânico,Norte,8,354.3,Periféricos,2834.4
2024-01-27,V-01-713753,Teclado Mecânico,Sudeste,2,3436.38,Periféricos,6872.76
2024-01-24,V-01-387999,Webcam HD,Sudeste,5,913.64,Acessórios,4568.2
2024-01-02,V-01-256277,Laptop X1,Sudeste,4,3002.88,Eletrônicos,12011.52
2024-01-09,V-01-414120,Monitor 4K,Centro-Oeste,2,592.35,Eletrônicos,1184.7
2024-01-06,V-01-376160,Webcam HD,Nordeste,5,184.44,Acessórios,922.2
2024-01-01,V-01-910645,Laptop X1,Sudeste,4,3385.56,Eletrônicos,13542.24
2024-01-08,V-01-524245,Laptop X1,Sudeste,4,3214.62,Eletrônicos,12858.48
2024-01-29,V-01-905634,Monitor 4K,Sudeste,3,37.14,Eletrônicos,111.42
2024-01-01,V-01-935586,Webcam HD,Sudeste,8,2954.85,Acessórios,23638.8
2024-01-19,V-01-271317,Mouse Óptico,Centro-Oeste,8,2050.74,Periféricos,16405.92
2024-01-25,V-01-792025,Monitor 4K,Sudeste,1,3333.13,Eletrônicos,3333.13
2024-01-20,V-01-280340,Monitor 4K,Centro-Oeste,6,1113.83,Eletrônicos,6682.98
2024-01-21,V-01-603502,Monitor 4K,Sudeste,7,141.96,Eletrônicos,993.72
2024-01-18,V-01-287400,Mouse Óptico,Sudeste,6,2524.42,Periféricos,15146.52
2024-01-18,V-01-398193,Laptop X1,Sudeste,3,2953.87,Eletrônicos,8861.61
2024-01-10,V-01-572457,Webcam HD,Sul,9,1560.36,Acessórios,14043.24
2024-01-31,V-01-611239,Teclado Mecânico,Sul,1,1667.91,Periféricos,1667.91
2024-01-12,V-01-595304,Fones Bluetooth,Nordeste,8,3029.87,Acessórios,24238.96
2024-01-19,V-01-396641,Laptop X1,Sudeste,8,2749.14,Eletrônicos,21993.12
2024-01-07,V-01-927322,HD Externo 2TB,Sul,6,1546.55,Acessórios,9279.3
2024-01-13,V-01-411351,HD Externo 2TB,Sudeste,4,3365.82,Acessórios,13463.28
2024-01-04,V-01-822196,Laptop X1,Norte,3,1539.35,Eletrônicos,4618.05
2024-01-12,V-01-705780,Mouse Óptico,Centro-Oeste,2,450.15,Periféricos,900.3
2024-01-11,V-01-566599,Monitor 4K,Sul,2,1957.27,Eletrônicos,3914.54
2024-01-04,V-01-620437,HD Externo 2TB,Sul,3,2674.21,Acessórios,8022.63
2024-01-27,V-01-496279,Mouse Óptico,Sul,5,1573.78,Periféricos,7868.9
2024-01-08,V-01-603845,Monitor 4K,Centro-Oeste,2,2354.91,Eletrônicos,4709.82
2024-01-20,V-01-579837,Laptop X1,Sul,6,2458.36,Eletrônicos,14750.16
2024-01-23,V-01-217652,Teclado Mecânico,Sudeste,3,240.65,Periféricos,721.95
2024-01-02,V-01-941000,Mouse Óptico,Sul,7,91.51,Periféricos,640.57
2024-01-14,V-01-823750,Teclado Mecânico,Nordeste,9,3350.4,Periféricos,30153.6
2024-01-25,V-01-392145,Mouse Óptico,Sudeste,4,683.72,Periféricos,2734.88
2024-01-02,V-01-712158,Fones Bluetooth,Sudeste,9,339.03,Acessórios,3051.27
2024-01-22,V-01-302684,Mouse Óptico,Centro-Oeste,7,39.33,Periféricos,275.31
2024-01-20,V-01-363999,HD Externo 2TB,Centro-Oeste,1,513.99,Acessórios,513.99
2024-01-16,V-01-977478,Webcam HD,Norte,4,1346.62,Acessórios,5386.48
2024-01-04,V-01-335943,Monitor 4K,Sudeste,9,1139.12,Eletrônicos,10252.08
2024-01-05,V-01-603664,Teclado Mecânico,Centro-Oeste,4,61.96,Periféricos,247.84
2024-01-06,V-01-772629,Mouse Óptico,Sudeste,3,3195.06,Periféricos,9585.18
2024-01-30,V-01-912485,Webcam HD,Centro-Oeste,3,2752.33,Acessórios,8256.99
2024-01-21,V-01-282615,Mouse Óptico,Norte,6,501.48,Periféricos,3008.88
2024-01-24,V-01-461684,Fones Bluetooth,Sudeste,3,2917.01,Acessórios,8751.03
2024-01-27,V-01-143419,Mouse Óptico,Sul,9,1627.61,Periféricos,14648.49
2024-01-01,V-01-481333,Fones Bluetooth,Sudeste,6,2863.35,Acessórios,17180.1
2024-01-20,V-01-335960,Fones Bluetooth,Norte,6,2273.87,Acessórios,13643.22
2024-01-21,V-01-545203,Monitor 4K,Sudeste,5,2122.22,Eletrônicos,10611.1
2024-01-10,V-01-550247,Mouse Óptico,Sudeste,3,267.75,Periféricos,803.25
2024-01-30,V-01-421019,Mouse Óptico,Sudeste,9,1506.58,Periféricos,13559.22
2024-01-21,V-01-134605,Fones Bluetooth,Sul,7,92.9,Acessórios,650.3
2024-01-03,V-01-386249,Mouse Óptico,Sul,9,3137.24,Periféricos,28235.16
2024-01-09,V-01-665098,Monitor 4K,Nordeste,5,645.76,Eletrônicos,3228.8
2024-01-03,V-01-836009,Mouse Óptico,Sudeste,5,2311.82,Periféricos,11559.1
2024-01-01,V-01-558319,Laptop X1,Nordeste,4,1044.34,Eletrônicos,4177.36
2024-01-14,V-01-202064,Teclado Mecânico,Sudeste,2,1641.23,Periféricos,3282.46
2024-01-09,V-01-104766,Webcam HD,Centro-Oeste,5,146.38,Acessórios,731.9
2024-01-06,V-01-341577,Fones Bluetooth,Sul,10,1629.22,Acessórios,16292.2
2024-01-23,V-01-941493,HD Externo 2TB,Nordeste,2,2792.02,Acessórios,5584.04
2024-01-17,V-01-663223,Mouse Óptico,Nordeste,9,975.17,Periféricos,8776.53
2024-01-21,V-01-416374,Monitor 4K,Nordeste,10,1658.37,Eletrônicos,16583.7
2024-01-22,V-01-120387,Webcam HD,Nordeste,10,2076.94,Acessórios,20769.4
2024-01-07,V-01-281199,Teclado Mecânico,Sul,10,2228.61,Periféricos,22286.1
2024-01-28,V-01-911024,Mouse Óptico,Nordeste,9,2749.68,Periféricos,24747.12
2024-01-27,V-01-768935,Mouse Óptico,Sudeste,8,598.66,Periféricos,4789.28
2024-01-27,V-01-321179,Teclado Mecânico,Sul,7,3300.1,Periféricos,23100.7
2024-01-02,V-01-796874,Laptop X1,Sudeste,5,328.02,Eletrônicos,1640.1
2024-01-09,V-01-808687,Teclado Mecânico,Sudeste,2,3461.74,Periféricos,6923.48
2024-01-16,V-01-439995,Teclado Mecânico,Norte,8,386.81,Periféricos,3094.48
2024-01-31,V-01-790400,Mouse Óptico,Centro-Oeste,10,870.6,Periféricos,8706.0
2024-01-09,V-01-844972,Teclado Mecânico,Sudeste,6,3111.86,Periféricos,18671.16
2024-01-03,V-01-767387,Fones Bluetooth,Sudeste,9,943.77,Acessórios,8493.93
2024-01-17,V-01-456166,Laptop X1,Centro-Oeste,2,1007.94,Eletrônicos,2015.88
2024-01-25,V-01-565196,Teclado Mecânico,Nordeste,6,3390.87,Periféricos,20345.22
2024-01-28,V-01-621230,Webcam HD,Sudeste,2,533.46,Acessórios,1066.92
2024-01-26,V-01-105727,Teclado Mecânico,Centro-Oeste,8,337.2,Periféricos,2697.6
2024-01-20,V-01-700655,Mouse Óptico,Sudeste,8,3267.0,Periféricos,26136.0
2024-01-11,V-01-720149,HD Externo 2TB,Centro-Oeste,4,2293.36,Acessórios,9173.44
2024-01-18,V-01-149959,Webcam HD,Sudeste,9,1480.52,Acessórios,13324.68
2024-01-26,V-01-406498,Monitor 4K,Nordeste,9,2914.62,Eletrônicos,26231.58
2024-01-16,V-01-276278,Fones Bluetooth,Sudeste,2,2887.44,Acessórios,5774.88
2024-01-03,V-01-784085,HD Externo 2TB,Sudeste,4,470.77,Acessórios,1883.08
2024-01-10,V-01-333246,Laptop X1,Nordeste,9,2476.4,Eletrônicos,22287.6
2024-01-16,V-01-894939,Teclado Mecânico,Centro-Oeste,10,1675.99,Periféricos,16759.9
2024-01-10,V-01-692382,HD Externo 2TB,Sudeste,9,691.08,Acessórios,6219.72
2024-01-13,V-01-457071,Monitor 4K,Sul,5,2516.7,Eletrônicos,12583.5
2024-01-13,V-01-974791,HD Externo 2TB,Sudeste,8,1121.98,Acessórios,8975.84
2024-01-10,V-01-799672,Laptop X1,Sudeste,6,1698.37,Eletrônicos,10190.22
2024-01-18,V-01-109808,Laptop X1,Norte,2,479.75,Eletrônicos,959.5
2024-01-29,V-01-464773,HD Externo 2TB,Nordeste,9,2549.72,Acessórios,22947.48
2024-01-31,V-01-277235,Fones Bluetooth,Sudeste,7,611.25,Acessórios,4278.75
2024-01-15,V-01-162581,Teclado Mecânico,Centro-Oeste,7,531.02,Periféricos,3717.14
2024-01-03,V-01-936290,Monitor 4K,Sudeste,10,684.14,Eletrônicos,6841.4
2024-01-11,V-01-802886,Monitor 4K,Sudeste,9,1392.54,Eletrônicos,12532.86
2024-01-09,V-01-600435,Monitor 4K,Sudeste,2,2996.74,Eletrônicos,5993.48
2024-01-05,V-01-150892,Laptop X1,Norte,8,1297.02,Eletrônicos,10376.16
2024-01-31,V-01-826254,Fones Bluetooth,Sudeste,3,2346.8,Acessórios,7040.4
2024-01-05,V-01-176553,Laptop X1,Sul,6,1553.88,Eletrônicos,9323.28
2024-01-22,V-01-424854,Teclado Mecânico,Nordeste,1,3494.94,Periféricos,3494.94
2024-01-05,V-01-501646,Mouse Óptico,Nordeste,6,478.43,Periféricos,2870.58
2024-01-03,V-01-226858,Teclado Mecânico,Sudeste,1,918.13,Periféricos,918.13
2024-01-30,V-01-269991,Teclado Mecânico,Sul,8,2327.58,Periféricos,18620.64
2024-01-15,V-01-561866,Laptop X1,Centro-Oeste,9,837.43,Eletrônicos,7536.87
2024-01-13,V-01-371579,Mouse Óptico,Nordeste,3,1645.81,Periféricos,4937.43
2024-01-21,V-01-164969,Laptop X1,Norte,1,324.9,Eletrônicos,324.9
2024-01-12,V-01-342052,Monitor 4K,Sul,8,2364.39,Eletrônicos,18915.12
2024-01-30,V-01-656594,Laptop X1,Nordeste,4,470.62,Eletrônicos,1882.48
2024-01-15,V-01-128058,Fones Bluetooth,Centro-Oeste,6,2808.57,Acessórios,16851.42
2024-01-03,V-01-475242,Laptop X1,Nordeste,5,359.47,Eletrônicos,1797.35
2024-01-09,V-01-180952,HD Externo 2TB,Sul,3,1337.76,Acessórios,4013.28
2024-01-29,V-01-936594,Teclado Mecânico,Nordeste,2,2093.02,Periféricos,4186.04
2024-01-19,V-01-155071,Mouse Óptico,Centro-Oeste,6,601.34,Periféricos,3608.04
2024-01-25,V-01-157247,Webcam HD,Centro-Oeste,8,953.64,Acessórios,7629.12
2024-01-05,V-01-119298,Laptop X1,Centro-Oeste,7,526.76,Eletrônicos,3687.32
2024-01-09,V-01-678756,Mouse Óptico,Nordeste,8,186.2,Periféricos,1489.6
2024-01-24,V-01-905172,Monitor 4K,Centro-Oeste,8,2129.4,Eletrônicos,17035.2
2024-01-18,V-01-847540,Monitor 4K,Centro-Oeste,3,2117.58,Eletrônicos,6352.74
2024-01-17,V-01-684913,Laptop X1,Norte,8,2737.22,Eletrônicos,21897.76
2024-01-27,V-01-456054,Webcam HD,Sudeste,8,143.66,Acessórios,1149.28
2024-01-12,V-01-973214,Fones Bluetooth,Norte,3,810.21,Acessórios,2430.63
2024-01-08,V-01-786181,HD Externo 2TB,Sudeste,3,2363.53,Acessórios,7090.59
2024-01-02,V-01-620345,Laptop X1,Centro-Oeste,6,2428.39,Eletrônicos,14570.34
2024-01-23,V-01-217288,Teclado Mecânico,Norte,6,1932.91,Periféricos,11597.46
2024-01-08,V-01-665911,Teclado Mecânico,Sudeste,7,3433.54,Periféricos,24034.78
2024-01-18,V-01-448026,Fones Bluetooth,Sudeste,2,2137.11,Acessórios,4274.22
2024-01-16,V-01-570821,Teclado Mecânico,Sudeste,6,697.98,Periféricos,4187.88
2024-01-03,V-01-340053,Fones Bluetooth,Norte,1,706.41,Acessórios,706.41
2024-01-17,V-01-838129,Laptop X1,Sul,7,1838.69,Eletrônicos,12870.83
2024-01-09,V-01-659201,Teclado Mecânico,Nordeste,4,2041.7,Periféricos,8166.8
2024-01-28,V-01-610939,Mouse Óptico,Sul,2,1223.58,Periféricos,2447.16
