Data,ID_Transacao,Produto,Região,Quantidade,Preco_Unitario,Categoria,Receita_Total
2024-04-07,V-04-935544,Webcam HD,Sudeste,10,2990.13,Acessórios,29901.3
2024-04-12,V-04-652786,Monitor 4K,Sul,9,3106.18,Eletrônicos,27955.62
2024-04-07,V-04-819326,Teclado Mecânico,Sul,4,3091.14,Periféricos,12364.56
2024-04-04,V-04-143776,Fones Bluetooth,Centro-Oeste,1,626.68,Acessórios,626.68
2024-04-26,V-04-672881,Teclado Mecânico,Centro-Oeste,5,364.61,Periféricos,1823.05
2024-04-27,V-04-387677,Webcam HD,Sudeste,5,2927.11,Acessórios,14635.55
2024-04-22,V-04-173647,Laptop X1,Centro-Oeste,7,1108.88,Eletrônicos,7762.16
2024-04-17,V-04-287266,Mouse Óptico,Norte,8,2217.69,Periféricos,17741.52
2024-04-17,V-04-950690,Teclado Mecânico,Sul,8,1707.38,Periféricos,13659.04
2024-04-22,V-04-863377,Fones Bluetooth,Centro-Oeste,5,1104.18,Acessórios,5520.9
2024-04-19,V-04-163054,Fones Bluetooth,Sudeste,3,851.25,Acessórios,2553.75
2024-04-28,V-04-374913,Laptop X1,Norte,3,1425.39,Eletrônicos,4276.17
2024-04-08,V-04-931923,Fones Bluetooth,Norte,4,1700.6,Acessórios,6802.4
2024-04-12,V-04-406837,Laptop X1,Nordeste,6,2287.45,Eletrônicos,13724.7
2024-04-21,V-04-548405,Monitor 4K,Centro-Oeste,8,1983.77,Eletrônicos,15870.16
2024-04-17,V-04-593860,Monitor 4K,Sudeste,2,2916.47,Eletrônicos,5832.94
2024-04-29,V-04-556010,Webcam HD,Centro-Oeste,8,2787.84,Acessórios,22302.72
2024-04-08,V-04-940659,Monitor 4K,Sul,9,3292.07,Eletrônicos,29628.63
2024-04-03,V-04-206863,Laptop X1,Sul,9,647.57,Eletrônicos,5828.13
2024-04-28,V-04-268552,Mouse Óptico,Sudeste,10,3027.88,Periféricos,30278.8
2024-04-15,V-04-924180,Mouse Óptico,Sudeste,10,2754.83,Periféricos,27548.3
2024-04-28,V-04-758873,HD Externo 2TB,Norte,7,885.97,Acessórios,6201.79
2024-04-16,V-04-949507,Monitor 4K,Sudeste,4,2294.99,Eletrônicos,9179.96
2024-04-07,V-04-415774,Monitor 4K,Sudeste,5,1001.56,Eletrônicos,5007.8
2024-04-17,V-04-710989,Laptop X1,Norte,6,2554.39,Eletrônicos,15326.34
2024-04-21,V-04-998257,Laptop X1,Sul,2,2797.48,Eletrônicos,5594.96
2024-04-07,V-04-471915,Laptop X1,Centro-Oeste,6,3111.81,Eletrônicos,18670.86
2024-04-19,V-04-753265,Laptop X1,Sul,4,114.83,Eletrônicos,459.32
2024-04-22,V-04-391240,Webcam HD,Sul,3,2296.44,Acessórios,6889.32
2024-04-15,V-04-294629,Laptop X1,Nordeste,10,245.12,Eletrônicos,2451.2
2024-04-26,V-04-761288,Mouse Óptico,Norte,5,2396.89,Periféricos,11984.45
2024-04-03,V-04-176333,Monitor 4K,Nordeste,7,1244.18,Eletrônicos,8709.26
2024-04-28,V-04-400190,Fones Bluetooth,Sudeste,2,3490.6,Acessórios,6981.2
2024-04-10,V-04-556927,Teclado Mecânico,Nordeste,3,409.26,Periféricos,1227.78
2024-04-18,V-04-589365,Fones Bluetooth,Sudeste,10,798.97,Acessórios,7989.7
2024-04-29,V-04-235201,Laptop X1,Nordeste,4,597.46,Eletrônicos,2389.84
2024-04-11,V-04-336769,Monitor 4K,Norte,10,1404.42,Eletrônicos,14044.2
2024-04-20,V-04-343104,HD Externo 2TB,Nordeste,10,2714.87,Acessórios,27148.7
2024-04-02,V-04-671902,Monitor 4K,Norte,9,2173.12,Eletrônicos,19558.08
2024-04-25,V-04-890909,Laptop X1,Centro-Oeste,3,1679.46,Eletrônicos,5038.38
2024-04-01,V-04-951771,Teclado Mecânico,Sudeste,9,1314.96,Periféricos,11834.64
2024-04-30,V-04-700739,Teclado Mecânico,Sudeste,10,757.54,Periféricos,7575.4
2024-04-09,V-04-707772,Webcam HD,Sul,5,2810.03,Acessórios,14050.15
2024-04-29,V-04-283678,Mouse Óptico,Sudeste,6,3232.39,Periféricos,19394.34
2024-04-24,V-04-884852,Laptop X1,Sudeste,1,1458.77,Eletrônicos,1458.77
2024-04-29,V-04-143134,Monitor 4K,Norte,3,128.97,Eletrônicos,386.91
2024-04-11,V-04-468453,Laptop X1,Norte,9,2838.37,Eletrônicos,25545.33
2024-04-29,V-04-751620,Mouse Óptico,Sudeste,10,1221.16,Periféricos,12211.6
2024-04-30,V-04-690181,Mouse Óptico,Sul,9,2826.55,Periféricos,25438.95
2024-04-19,V-04-481527,Laptop X1,Sul,1,2249.45,Eletrônicos,2249.45
2024-04-23,V-04-262094,Laptop X1,Nordeste,10,3438.99,Eletrônicos,34389.9
2024-04-28,V-04-504341,Laptop X1,Sudeste,5,2973.83,Eletrônicos,14869.15
2024-04-17,V-04-717041,Fones Bluetooth,Sudeste,1,2671.46,Acessórios,2671.46
2024-04-07,V-04-207647,Teclado Mecânico,Centro-Oeste,9,3269.38,Periféricos,29424.42
2024-04-02,V-04-757045,Monitor 4K,Sul,9,2056.6,Eletrônicos,18509.4
2024-04-01,V-04-968152,Teclado Mecânico,Sudeste,8,1171.12,Periféricos,9368.96
2024-04-21,V-04-252860,Mouse Óptico,Sul,4,1324.53,Periféricos,5298.12
2024-04-16,V-04-964889,Webcam HD,Sudeste,9,143.27,Acessórios,1289.43
2024-04-16,V-04-197167,Webcam HD,Centro-Oeste,2,1447.52,Acessórios,2895.04
2024-04-10,V-04-453080,Teclado Mecânico,Nordeste,7,2747.19,Periféricos,19230.33
2024-04-24,V-04-104519,Teclado Mecânico,Nordeste,8,1394.14,Periféricos,11153.12
2024-04-12,V-04-135116,HD Externo 2TB,Sudeste,10,2541.51,Acessórios,25415.1
2024-04-14,V-04-237123,Monitor 4K,Sul,2,2415.08,Eletrônicos,4830.16
2024-04-25,V-04-558885,Teclado Mecânico,Sudeste,1,865.46,Periféricos,865.46
2024-04-08,V-04-391156,Monitor 4K,Centro-Oeste,1,3230.21,Eletrônicos,3230.21
2024-04-25,V-04-485991,Mouse Óptico,Nordeste,3,573.66,Periféricos,1720.98
2024-04-29,V-04-455542,Teclado Mecânico,Sudeste,7,493.72,Periféricos,3456.04
2024-04-10,V-04-845661,Fones Bluetooth,Nordeste,7,3144.51,Acessórios,22011.57
2024-04-29,V-04-642987,Mouse Óptico,Centro-Oeste,4,2854.62,Periféricos,11418.48
2024-04-06,V-04-508844,Laptop X1,Sudeste,4,2232.57,Eletrônicos,8930.28
2024-04-20,V-04-107630,Fones Bluetooth,Sul,7,3471.04,Acessórios,24297.28
2024-04-13,V-04-489742,Laptop X1,Sudeste,6,2147.47,Eletrônicos,12884.82
2024-04-20,V-04-989025,Mouse Óptico,Nordeste,7,96.49,Periféricos,675.43
2024-04-04,V-04-562571,Monitor 4K,Sul,5,584.68,Eletrônicos,2923.4
2024-04-04,V-04-991953,Teclado Mecânico,Sudeste,2,2606.91,Periféricos,5213.82
2024-04-20,V-04-712885,Monitor 4K,Sudeste,3,1830.05,Eletrônicos,5490.15
2024-04-03,V-04-941909,HD Externo 2TB,Sudeste,8,1343.8,Acessórios,10750.4
2024-04-28,V-04-986456,Laptop X1,Sul,10,2749.69,Eletrônicos,27496.9
2024-04-07,V-04-372147,Teclado Mecânico,Sul,4,2547.74,Periféricos,10190.96
2024-04-13,V-04-474227,Webcam HD,Sudeste,1,2335.2,Acessórios,2335.2
2024-04-30,V-04-337818,Monitor 4K,Sudeste,2,1387.05,Eletrônicos,2774.1
2024-04-05,V-04-514309,Laptop X1,Sudeste,9,904.6,Eletrônicos,8141.4
2024-04-17,V-04-150434,Fones Bluetooth,Sudeste,10,1103.23,Acessórios,11032.3
2024-04-23,V-04-542202,Webcam HD,Sudeste,7,2247.51,Acessórios,15732.57
2024-04-06,V-04-991369,HD Externo 2TB,Sudeste,5,2697.02,Acessórios,13485.1
2024-04-02,V-04-768346,HD Externo 2TB,Sul,8,2442.78,Acessórios,19542.24
2024-04-06,V-04-469910,Monitor 4K,Sul,1,91.55,Eletrônicos,91.55
2024-04-16,V-04-191392,Fones Bluetooth,Sudeste,8,435.58,Acessórios,3484.64
2024-04-17,V-04-299780,HD Externo 2TB,Sudeste,10,798.38,Acessórios,7983.8
2024-04-20,V-04-970612,Mouse Óptico,Sul,4,942.46,Periféricos,3769.84
2024-04-22,V-04-444950,Teclado Mecânico,Nordeste,5,973.13,Periféricos,4865.65
2024-04-12,V-04-877280,Monitor 4K,Nordeste,7,2656.42,Eletrônicos,18594.94
2024-04-11,V-04-978861,Monitor 4K,Centro-Oeste,1,2837.39,Eletrônicos,2837.39
2024-04-04,V-04-776175,HD Externo 2TB,Sul,3,1703.87,Acessórios,5111.61
2024-04-10,V-04-399852,Mouse Óptico,Sul,6,791.8,Periféricos,4750.8
2024-04-10,V-04-137059,Laptop X1,Centro-Oeste,7,3066.08,Eletrônicos,21462.56
2024-04-21,V-04-103263,Fones Bluetooth,Sudeste,2,1038.12,Acessórios,2076.24
2024-04-29,V-04-375944,Mouse Óptico,Sul,5,2946.19,Periféricos,14730.95
2024-04-21,V-04-376516,Monitor 4K,Sul,8,476.35,Eletrônicos,3810.8
